hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio,ai_guess,categorias
Durand,victoria,,1.0,Hace 8 meses,2025-10-06T03:06:07Z,Google,SI QUIEREN IR A MORIR ATIÉNDASE EN ESE HOSPITAL,,2025,['other'],other
Durand,Facundo Rios,,1.0,Hace 2 años,2023-11-03T18:05:21Z,Google,"Los impuestos te los cobran, de que salud pública y gratuita me hablan, pésima por dónde lo mires.",,2023,['other'],other
Durand,Valentino Antonio Perri,,1.0,Hace 3 años,2023-05-15T18:19:08Z,Google,"Es un desastre, los de admisión en la guardia te atienden para el orto muy mala atención",,2023,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Durand,Glenda L,,1.0,Hace 3 años,2023-04-11T22:03:06Z,Google,Desastre. Vergüenza. Profesionales desganados. Malísima atención en la guardia de parte de medicos y enfermeros,,2023,['other'],other
Durand,DANIEL KRUMECADYK,,1.0,Hace 2 años,2024-06-09T16:05:28Z,Google,"Se burlan de la gente 4 horas de espera en la guardia, solo un medico atendiendo",,2024,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Durand,Arian Putero,,1.0,Hace un año,2025-03-07T11:27:14Z,Google,Una verguenza la guardia de este hospital,,2025,['other'],other
Durand,David Ramírez,,1.0,Hace un año,2024-11-24T23:00:01Z,Google,Si te quieres morir esperando vente a la guardia de este hospital,,2024,['delays'],delays
Durand,May A,,1.0,Hace 2 años,2023-09-25T21:19:01Z,Google,"mas de una hora esperando en la guardia, te podes morir tranquilo.👍🏻",,2023,['delays'],delays
Durand,Maria Randisi,,1.0,Hace 2 años,2023-07-20T18:08:05Z,Google,No atienden extranjeros residenciados en el pais hace mas de 7 años.,,2023,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Durand,ruben farias coyette,,1.0,Hace 2 años,2024-04-08T00:20:08Z,Google,Mi madre sufrió de maltrato cuando me tuvo a mi mucho dolor la hicieron sufrir inaceptable,,2024,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Durand,Gabriel sebastian Genolet lemermeier,,1.0,Hace un año,2025-05-27T11:57:53Z,Google,DE TERROR EL HOSPITAL NO LOS MEDICOS NO VIENEN A LABURAR,,2025,['other'],other
Durand,Gonzalo Gabriel,,1.0,Hace 3 años,2023-01-08T10:04:30Z,Google,"Pesimo el servicio de guardia, no pude atenderme 5 horas esperando.",,2023,['delays'],delays
Durand,Mailén Rojo,,1.0,Hace un año,2025-05-16T20:54:39Z,Google,Pésima la recepción en la guardia.,,2025,['other'],other
Durand,Guido Ruiz,,1.0,Hace 2 años,2023-08-28T13:46:51Z,Google,"5 horas para atenderme para que no me den una solución.
Ojalá los echen a todos",,2023,"['delays', 'inefficient_medical_treatment']",delays; inefficient_medical_treatment
Durand,Bernardo Cisneros,,1.0,Hace un año,2024-12-29T04:07:22Z,Google,no tiene unicono que te  oriente para llegar a un lugar que buscas,,2024,['bad_infrastructure'],bad_infrastructure
Durand,Luz Reyes,,1.0,Hace un año,2025-06-14T19:44:16Z,Google,la atención que te dan ahí es de terror,,2025,['other'],other
Durand,hernan santoro,,1.0,Hace 2 años,2024-03-26T23:29:02Z,Google,"2 horas esperando en la guardia, nadie te atiende",,2024,['delays'],delays
Durand,Carlos Maghakian,,1.0,Hace un año,2024-11-19T16:51:14Z,Google,Llamar por telefono es imposible ya que suena y suena pero nadie atiende.,,2024,['delays'],delays
Durand,Martin Adrian Lattanzio,,1.0,Hace 2 años,2024-02-24T23:57:22Z,Google,No atienden el te y necesito hablar con la guardia de oncología vergüenza,,2024,['other'],other
Durand,Selms Gomez,,1.0,Hace 2 años,2024-01-15T12:45:59Z,Google,Busquen vacunarse en otro lado es un horror ese lugar!!!!!,,2024,['other'],other
Durand,Maxi Perrone,,1.0,Hace 3 años,2023-03-06T16:46:11Z,Google,Calificacion que se merece un hospital que tiene empleados desorganizados,,2023,['other'],other
Durand,Lucía Benitez,,1.0,Hace 3 años,2023-01-30T11:09:35Z,Google,Preferiría pasar una eternidad en el infierno que estar en la guardia de este hospital.,,2023,['other'],other
Durand,Sandra Pereira,,1.0,Hace 3 años,2023-01-05T12:27:52Z,Google,Tenes que ir 100 veces para conseguir un turno,,2023,['delays'],delays
Durand,Dylan Santillan (Cr7),,1.0,Hace 2 años,2023-11-25T18:05:57Z,Google,"Un desastres
Más de 3 horas esperando y nunca me atendieron",,2023,['delays'],delays
Durand,Analia Cardenas,,1.0,Hace 2 años,2023-10-12T07:32:24Z,Google,Los feriados también atienden para sacar turno?,,2023,['other'],other
Durand,Carlos Cáceres,,1.0,Hace 3 años,2023-05-16T14:55:05Z,Google,Tuve una mala experiencia en el vacunatorio.,,2023,['other'],other
Durand,Mónica Giganti,,1.0,Hace un año,2024-09-26T23:41:59Z,Google,No tiene frazada para los enfermos,,2024,['bad_infrastructure'],bad_infrastructure
Durand,Faz Templeton,,1.0,Hace 3 años,2023-04-15T15:24:00Z,Google,Nadie atiende en la guardia una vergüenza,,2023,['other'],other
Durand,Diego Velazquez,,1.0,Hace un año,2024-08-19T15:11:41Z,Google,El telefono no funciona,,2024,['bad_infrastructure'],bad_infrastructure
Durand,kerly linares guzman,,1.0,Hace 2 años,2024-01-30T19:42:26Z,Google,7 horas en la guardia,,2024,['delays'],delays
Durand,Tamara Torres (Tami),,1.0,Hace 3 años,2023-06-13T21:28:49Z,Google,UNA VERGÜENZA LA GUARDIA!!!,,2023,['other'],other
Durand,Nicolas Avila,,1.0,Hace 3 años,2023-03-14T18:09:37Z,Google,No atienden los teléfonos,,2023,['other'],other
Durand,Аида Петросян,,1.0,Fecha de edición: Hace 2 años,2024-06-05T10:21:54Z,Google,"не ходите эту больницу там вас не лечат,халатное отношение,отправляют на МРТ чтобы получить информацию о болезни ,отправляешь как они говорят на смс говорят идите ждите когда вам позвонят,но так и не позвонили ходишь чтобы узнать их ответ так удивительно говорят нечего нету нас,и потом только посмотрели на смс и видели и опять говорят идите ждите у нас онко больные есть мы их оперируем..ещë кров взяли для операции и это тоже наверно забыли и,одним словом в этом больнице  не ждите чудеса,и еще говорят демократия здесь нет Такого.Лучше идите другой больницу.",,2024,"['delays', 'inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",delays; inefficient_medical_treatment; inappropriate_interpersonal_behavior
Durand,Aida Petrosyan,,1.0,Hace 2 años,2024-06-06T14:35:58Z,Google,"Если хотите жить не ходите эту больницу они вам врут и не в чем не помогут.Халатное атношение там врачи низкого категории.Жаль что они получают за плахого работы большие деньги надо сообщать призидента пусть узнает правду об этих врачей которые издеваются над больными всегда обманом идите ждите 8 месяцев когда болезнь еще хуже будет и так дальше ждите 2,3,10 месяцев обманывают что место нету в больнице но это лишь обман.",,2024,"['delays', 'inappropriate_interpersonal_behavior', 'inefficient_medical_treatment']",delays; inappropriate_interpersonal_behavior; inefficient_medical_treatment
Argerich,Humbert Caray ph,,1.0,Fecha de edición: Hace 2 meses,2025-10-15T19:03:49Z,Google,"Impresionante que un país tan desarrollado tenga un hospital tan inútil e inhumano.
Tuve un accidente grave y desde el inicio fue un desastre. La señora del SAME, una mal educada total, me trató con una frialdad increíble. Después, la espera en urgencias fue una vergüenza: los “médicos” jugando con sus celulares mientras la gente sufre. Llegué a las 10 de la noche y recién me atendieron a las 2 de la madrugada.

Me hicieron cirugía, curación, todo supuestamente bien. Pero cuando llegó el momento de sacarme los puntos, en el CESAC me dijeron que no podían porque no son cirujanos. Y lo peor: en el mismo hospital donde me operaron tampoco quieren hacerlo.
¿Entonces para qué existen? ¡Una total falta de responsabilidad y sentido común!

El trato del personal es asqueroso, sin empatía, sin educación y sin ganas de trabajar. Te miran mal, te hablan peor y parece que les molesta que uno esté ahí. Y ni hablar de los que están en la ventanilla: una banda de personas sin alma, relajadas, sin respeto, que solo repiten “no hay turno” como si fuera lo único que saben decir.

De verdad, este hospital es un infierno disfrazado de institución de salud. Nadie merece pasar por algo así. Si pensás atenderte ahí, mejor ni lo intentes, vas a perder tiempo, paciencia y dignidad.",,2025,"['delays', 'inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",delays; inefficient_medical_treatment; inappropriate_interpersonal_behavior
Argerich,Jesica Donnarumma,,1.0,Hace 6 meses,2025-12-29T12:28:38Z,Google,"Pésima atención. Tengo turno en Neumonología en el primer piso me acerco a la ventanilla y la enfermera hablando por Whatsapp. No responde a mí consulta, le dice que espere y sigue hablando por Whatsapp (sic) y luego, al hacer la consulta, me grita que lea la información de las puertas. Gracias a Dios una mujer que también esperaba me explico el procedimiento y estuvo atenta a que me anuncie cuando abrieron la puerta. Es la primera vez que me atiendo en este hospital y ahora entiendo que todos los rumores que se dicen, son ciertos!
Cuando se olvidaron que trabajar en lo público implica ser un SERVIDOR público??? En lo mínimo, que aunque sean respondan de una manera amable un lunes a las 9h",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Argerich,Andrea Lam,,1.0,Hace 7 meses,2025-11-11T12:04:15Z,Google,"Pesima atencion, cero organizacion, no hay señalizacion, llegas y no sabes donde ir y cuando encontras al fin el sector ya es tarde para el turno y no te atienden.",,2025,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Argerich,Ayelen Ayala,,1.0,Hace 6 meses,2025-12-17T11:04:01Z,Google,Desde las 6:30 de la mañana que estamos esperando la hora que es y sigue llegando gente los administradores que anotan brillan x los pasillos xq nunca salieron atender es una vergüenza x ser la primera vez q vengo deja mucho que desear uno viene xq realmente es una guardia y lo necesita no xq quiere venir a ver quien viene o deja de venir claramente te podes morir tranquilo que no pasa nada es un DESASTRE GANAS D PATEAR TODO MO ME FALTA los de seguridad son unos mal educados te cierran la puerta en la cara no avisan al personal que hay gente la respuesta d ellos ES NO TIENEN HORARIO ASÍ ESTAMOS PAÍS HAY Q PRENDER TODO FUEGO 🙄✍🏻😡,,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Argerich,Juan Carlos,,1.0,Hace un año,2025-06-16T16:52:45Z,Google,"Si pudiera dar 0 estrellas lo daría, un desastre la guardia, estamos al rededor de 10 personas esperando hace más de 1hora y 30 y nisiquiera hay alguien en recepción recibiendo a las personas! La respuesta cuando preguntamos quien atiende fue ""se fue a almorzar vuelve en 1hora y 30"" yo entiendo q somos seres humanos y q tienen derecho a salir a almorzar pero como es posible q no coloquen un remplazo! Es algo q no se cree",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Argerich,Claudia de Urquiza,,1.0,Hace un año,2025-01-27T02:19:04Z,Google,"Hoy 26.1.25, hace 2 horas que no están atendiendo a nadie.
No entran ni salen pacientes.
Increíble!
Siempre lo mismo en la guardia.
Hace años que no venía y no cambió en lo absoluto!!!!
Una vergüenza!!!!",,2025,['delays'],delays
Argerich,Ines Bardon,,1.0,Fecha de edición: Hace 2 meses,2025-12-22T07:04:38Z,Google,"Le puse un estrella para poder opinar xq la verdad no sé puede calificar de ninguna manera ... Por una urgencia llego ahí desde el hotel donde me hospedaba, mí hijo 40 de fiebre y vómitos continuos, después de tres hs y picos nos volvimos sin ninguna atención, sin nadie que te tome un dato., viendo cosas terribles, un destrato a las personas que jamás voy a olvidar, muy triste, me quedará la cara de un señor que fue con una colostomia totalmente colapsada todo sucio y dolorido que no fue asistido por nadie, llorar de impotencia por no poder hace nada .
Vergonzoso...Que tristeza me das mí Argentina....",,2025,"['delays', 'inappropriate_interpersonal_behavior', 'bad_infrastructure']",delays; inappropriate_interpersonal_behavior; bad_infrastructure
Argerich,Gustavo Micovil,,1.0,Hace 6 meses,2025-12-16T22:07:18Z,Google,"No vayas, salvo riesgo de vida o niños. Lo demás, desatención total. Saque turno por MiBa, y en un mes tendrás el turno para clínica que te derivará en 4 meses, mientras tanto, MORITE TRANQUILO",,2025,['delays'],delays
Argerich,Gus Tavo,,1.0,Hace un año,2025-04-25T15:39:44Z,Google,"Guardia:  Atención pésima, mala predisposición y mal trato. A no ser que llegues con una ambulancia del SAME.
Teléfonos:  otorgados para comunicarnos, son inútiles!! Esperando en línea durante una hora y al llegar a mi lugar de espera ""se corta"" (suspicacias)
Solo rescato los médicos de consultorios, una eminencia y grandes humanos (no todos, obviamente)
Turnos?:  Olvidate!! Si no salís con un turno otorgado por el especialista, no conseguis más por teléfono. Luego, claro...por lo que tanto nos apuramos a realizar (esos estudios) ya pasan a ser viejos. La gente que vamos a un hospital vamos por necesidad y no por gusto! Deberían tener mayor empatía con los pacientes, escucharnos es importante!! Y no nos traten como un número!!
Qué más me gustaría estar en paseo quizás y no ocupando lugar y tiempo en el hospital?!
Estudiaron (no todos) e hicieron un juramento!!
Cumplanlo!!
Los pacientes tenemos nuestros derechos!!
Gracias por el espacio.",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Argerich,Ivana Esposito,,1.0,Hace 7 meses,2025-11-28T11:13:12Z,Google,"El señor de la ventanilla 3 de laboratorio , siempre te trata como el ojt te mira de arriba abajo y te ningunea con la mirada estaría buenísimo que le den el lugar a una persona  que le guste atender .
Le preguntas una cosa y te gira los ojos . La verdad una decepción, después los médicos , enfermeras y extraccionostas un amor ❤️",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Argerich,Vanessa Pollini,,1.0,Hace 11 meses,2025-07-26T18:03:31Z,Google,"Pésima la guardia ginecólogica...fui por una complicación que la resolvieron a duras penas, volví por qué el dolor no paraba y me decían que era efectos colaterales de la medicación. Cuatro veces volví por el dolor que tenía y la violencia que recibí fue inhumana...después de un mes de dolor yendo a la guardia del Sarda descubrí lo que en un principio les dije a las médicas del Argerich, tenía aparte de una vaginosis, una infección urinaria.pero en el Argerich me tuvieron un mes para diagnosticar me una simple infección urinaria!!! De terror es poco!! La violencia a la orden del día...",,2025,"['incorrect_diagnoses', 'inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",incorrect_diagnoses; inefficient_medical_treatment; inappropriate_interpersonal_behavior
Argerich,Brenda Nuñez,,1.0,Hace 9 meses,2025-09-19T09:45:33Z,Google,Un desastre me dieron un turno para resonancia magnética con anestesia para mi hijo fui el día del turno no me atendía no había nadie en guardia luego después de mil años tocando para que me dieran razón me dejaron pasar y luego me dicen que ahí no hacen resonancia con anestesia perdí tiempo y toda la espera afuera había mucha gente esperando y ellos adentro rascándose sin hacer nada !!!!  No vayan a ese hospital no pierdan su tiempo se muere la gente primero a que ellos salgan a darte razón !,,2025,['delays'],delays
Argerich,Andrea Arias,,1.0,Hace 9 meses,2025-09-26T21:45:54Z,Google,6 horas esperando.  Fui con mucho dolor me dijeron q saque turno con consultorios externos. 13 días  sin poder ir tema digestivo.  Y la de seguridad se pasa hablando de política  y bardeando a la gente. Se cree  dueña del hospital.  Muy mal q una mujer tenga q bardear a los pacientes 😡,,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
