hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio
Durand,Miguel Pascucci,,1.0,Hace 3 años,2023-06-06T14:38:53Z,Google,"La peor guardia de toda CABA, todas las veces que he ido yo o amigos o familiares hemos salido (después de horas de espera), mal atendidos, sin un diagnóstico claro, con recetas mal hechas, con un trato lamentable por parte de todo el personal. La verdad una vergüenza.",,2023
Durand,;; Mimi ;;,,3.0,Hace un año,2024-09-30T14:58:51Z,Google,"Una vergüenza la gente de secretaria, las chicas que siempre están en los tomen son un amor, y una señora que está en el fondo también, pero la de cardiología sabiendo que hay pacientes LES CANCELA EL TURNO AHÍ MISMO, no sabe hace cuánto uno está esperando por ese turno, mi mamá espero meses.",,2024
Durand,Héctor a Ponce,,5.0,Hace 2 años,2024-02-19T02:24:40Z,Google,Hoy fuimos con mí señora tiene cáncer en los huesos y en la guardia las recepcionistas nos atendieron muy bien y ni hablar de la atención de la doctora Liliana león y la enfermera que la asistió se pasaron muy agradecidos con todos,,2024
Durand,esteban. schirripa,,1.0,Hace 2 años,2024-06-29T19:23:55Z,Google,Me llevaron de urgencia por choque 4 horas para que te atiendan eso que no habia nadie mala predesposicion un desastre!!! Me dieron el alta sin tomarme la presion ni nada de nada,,2024
Durand,Barbara Diaz,,1.0,Hace 3 años,2023-04-02T06:14:34Z,Google,"Un desastre. Hacen que la gente se muera esperando. Fui con mi mamá con dolor de pecho sin poder respirar y nadie la atendió ni se preocuparon de avisarles a los médicos. Una vergüenza, verdaderamente a nadie le importan las emergencias ni la vida de la gente.",,2023
Durand,Deborah Romero,,1.0,Hace un año,2024-07-28T02:09:46Z,Google,Es una vergüenza tenes que venir cuando estés a un minuto de morir abiendo muchos doctores adentro llaman cada 1 hora y media. Es una vergüenza la verdad si uno viene es por urgencia,,2024
Durand,Sara Ceboran,,1.0,Fecha de edición: Hace un año,2024-05-14T18:43:50Z,Google,"En la guardia tienen muchísima demora, hay gente que está hace más de 6 horas esperando para ser atendida un DE SAS TRE
No les recomiendo en absoluto este lugar si quieres venir a esperar a que te atiendan son más de 6 horas es un asco",,2024
Durand,Pamela Sabalza,,5.0,Hace 2 años,2023-08-02T19:36:40Z,Google,Excelente médico de la parte de ginecología gracias a ellos después de 33 años buscando una solución gracias a las médica tanto como la guardia de ginecología y la guardia no puedo decir nada son un amor ❤️ de personas no me alcanza la palabra para decirle gracias es poco si yo tuviera las herramientas para ayudar no lo dudaría por qué gracias a Dios y a ellas médica de ginecología yo estoy viva gracias gracias es poco muchimas gracias desde el jefe de ginecología hasta todas las doctora que sigue muchas gracias gracias gracias  me ciento muy feliz por  aver conocido  a mis ángeles guardián,,2023
Durand,octavio rojas,,5.0,Hace 2 años,2024-03-01T22:54:03Z,Google,Hoy fui súper rápido atendieron y los estudios me habían dicho que tardaban dos horas y en menos de una ya estaban los resultados yo soy de pcia de bs as y esperar una o dos horas lo veo como súper rápido ya que acá es una decadencia total en las guardias demoras de hasta 9 horas un desastre la pcia y monte grande lo peor !!!,,2024
Durand,Yasmini Muñoz,,1.0,Hace 2 años,2023-11-30T12:40:40Z,Google,Horrible. La parte urologica es de lo peor y la sra que atiende necesita más sensibilidad. Ojalá no tenga su papá y este siempre en ese puesto. Para que no necesite ayuda alguna. De lo peor,,2023
Durand,Geraldine Lopez,,5.0,Hace 2 años,2024-06-28T14:42:25Z,Google,"La gente del vacunatorio muy amable y dedicada, había poca gente e hice rápido, gracias por la dedicación fe los profesionales de la salud pública!",,2024
Durand,Laura Moran,,1.0,Hace 2 años,2024-02-14T12:26:17Z,Google,"En decadencia,mi Hna acudió a la guardia porque se sentía mal,le hicieron análisis de orina y chau...siendo que tenía dengue..No le enviaron hacer la prueba ni nada...tuvo que ir al Clínicas y ahí si los Profesionales le enviaron hacer pruebas y análisis para saber cómo estaba de las plaquetas y el lab del Dengue que dió positivo.Pero si era x el Durand un desastre ni seguimiento nada",,2024
Durand,Susana Felix,,2.0,Hace 2 años,2024-01-20T16:04:48Z,Google,Ayer llegué al Durán guardia.con una amiga con un tajo en la parte de atras dr la cabeza tipo 19m30n19m30nos dijeron que teniamos que esperar al cirujano qie estaba operando.le pido a dos medicos de guardia que revisen la herida aunque sea para desinfectar y ver.sr niegan los dos.despues de una hora la medica le mira la herida se la limpia y le dice que compre pegamento.por fin llega el cirujano conclusion la cose y dice que es una locura lo del pegamento.Agradezco al cirujabo .,,2024
Durand,Egberto Talavera Machado,,2.0,Hace 2 años,2024-03-25T14:47:56Z,Google,Que lastima que en este hospital no tengan ética laboral los pacientes son maltratados por el personal son muy groseros sobre todo donde se validan las órdenes de los exámenes que tienen que hacerse los pacientes oncológicos los cuales me imagino que quieren tener cáncer pero deberían hacer algo con el personal primero el respeto al prójimo el respeto al paciente tiene falta de ética ojalá ellos jamás llegues a enfermar,,2024
Durand,Marian Moreno,,1.0,Hace 3 años,2023-01-04T03:24:34Z,Google,"DESASTROSO, HICIERON ABANDONO DE PERSONA. Hace unos días llevamos a mi padre a hacerse atender por extracción de liquido ""acistis"" (cirrosis y hepatocarcinoma) lo cual era de URGENCIA y lo tuvieron 6 hs para entrar a la GUARDIA y lo internaron por 9hs (sacaron sangre y le colocaron una sonda urinaria) y no le pusieron SUERO, lo cual mantuvo a mi papá deshidratado, débil.. nos fuimos ya que no le daban importancia y terminó falleciendo en otro hospital. Hoy mi padre no está conmigo y quiero JUSTICIA, si alguien sabe como seguir judicialmente esto, por favor contacteme.",,2023
Durand,gina ok,,1.0,Hace 2 años,2023-10-25T13:55:15Z,Google,"Hospital durand...
La guardia médica es malisima.
Tiene 6 consultorios de atención para medicos/as clinicos/as y atiende solo un consultorio.
Nadie sabe decirte nada. En admisión atienden mal... te toman los datos y después no te llaman. La verdad la atención deja mucho de desear",,2023
Durand,Olga Trotti,,1.0,Hace 2 años,2024-01-10T14:58:29Z,Google,"PESIMA ATENCION EN GUARDIA  PEOR IMPOSIBLE ACOMPAÑE GENTE Y DESPUES DE 8 HS NOS DERIVARON AL CLINICAS SECTOR OTORRINOLARINGOLOGIA  X TRAUMATISMO Y ROTURA TABIQUE X CAIDA , SOLO TOMOGRAFIA DE NARIZ  Y DESPUES DE SOLICITAR EXTRACCION SANGRE LUEGO DE 7 HS DE ESPERA EN CAMILLA TODA ROTA QUE DABA ASCO  - SE ENTIENDE QUE SI ES HOSPITAL DE AGUDOS DEBARIA ATENDER ACCIDENTES CO HEMORRAGIA  NO HABIA MEDICOS DE OTORRINO AL PARECER - EL AÑO PASADO ACOMPAÑE A MI HIJA A LA GUARDIA  DESPUES DE ESTAR 4 HS  NOS DIJERON QUE LA MEDICA SE HABIA RETIRADO CON COVID Y LA ORA PROFESIONAL CUMPLIO SU HORARIO Y SE FUE  DEJANDO A CASI 30 PERSONAS X LA NOCHE SIN TIPO 20 HS SIN ATENCION DE NINGUN TIPO  - NO LO RECOMIENDO PARA NADA  CON TURNO CON DERIVACION PREVIA PUEDE QUE SEA ACEPTABLE, SOY ASISTENTE DE SALUD GERONTOLOGICA DIPLOMADA EN GBA MINISTERIO DESARROLLO SOCIAL Y TAMBIEN A LA AMIA  QUE PENA QUE LOS POBRES MEDICOS TENGAN QUE TRABAJAR TAN MAL POR FALTA DE INSUMOS Y SALARIOS BAJOS DE ACUERDO A SU RESPONSABILIDAD DE SALVAR VIDAS , TRATAR ENFERMEDADES INFECTOCONTAGIOSAS Y NO VALORAR UNA PROFESION TAN LOABLE COMO ES LA SALUD GRACIAS ENFERMERAS MEDICOS CAMILLEROS AMBULANCIEROS  GOBIERNO DE TURNO MEJORA SALUD PUBLICA YA QUE TANTO BLA BLA BLA DE LOS POLITICOS DE TURNO YA NO ES CREIBLE  OLGA TROTTI",,2024
Durand,Baau Isa,,1.0,Hace 3 años,2023-06-28T01:09:18Z,Google,Sinceramente nunca ví tanta mala atención en la guardia de ese hospital una falta de respeto asia las personas no se pueden demorar tanto en atender a un paciente y el olor que ahí en esa guardia es irrespirable,,2023
Durand,Maria Santander,,5.0,Hace 2 años,2024-03-09T15:52:11Z,Google,Exelente atención en guardia de la Doctora Johana Pérez Giménez. Llegué con taquicardia y angustiada y ella me atendió muy profesionalmente y me solucionó todo. Exelente profesional y persona.,,2024
Durand,Brisa Saravia,,1.0,Hace 3 años,2023-05-19T03:52:52Z,Google,"El edificio un desastre y la atención en guardia también. Cambiaron a mi abuela de habitación y nadie sabía dónde estaba...""parece que no lo anotaron"" dijeron. Horrible. Y cuándo al fin la encontré estaba en una cama toda hecha un desastre. Todo viejo y roto.",,2023
Durand,VF,,1.0,Hace 2 años,2024-04-29T08:44:27Z,Google,"LA GUARDIA /URGENCIAS, UN DESASTRE, HACE ESPERAR 2 HORAS A PASCIENTES ADULTOS MAYORES GRAVES, TE DEJAN MORIR!!, EN VEZ DE ASIGNARLE URGENTE HABITACIÓN Y ATENCIÓN MÉDICA. FALTA DE EQUIPOS DE ALTA COMPLEJIDAD, TARDAN MIL HORAS EN TRASLADOS. POR FAVOR CONTRATEN MÁS PERSONAL EN RECEPCIÓN CALIFICADO, RÁPIDO Y EFICIENTE, Y MÁS MÉDICOS, PARA TANTA CANTIDAD DE PASCIENTES GRAVES.
LAS ENFERMERAS OJO MALTRATAN A LOS ADULTOS MAYORES, ALGUIEN QUE PUEDA MEJORAR ESTO. GRACIAS",,2024
Durand,Lorenzo Mayo,,5.0,Hace 2 años,2024-03-03T01:45:45Z,Google,"Muy bueno el hospital  le salvaron la vida Ami esposa muy agradecido, con el área de ginecología , solo cuando estába recién salido dela operación le robaron su celular el personal de limpieza, ya hice la denuncia,",,2024
Durand,Maria Temez,,1.0,Hace un año,2024-10-13T18:55:21Z,Google,"""Tuve una mala experiencia en el hospital Durán debido a la atención deficiente y el destrato del personal médico y administrativo. Recuerden que el juramento hipocrático implica un compromiso de respeto y cuidado hacia los pacientes. Necesitan mejorar en la atención.""",,2024
Durand,Javier Gonzalez,,1.0,Hace 2 años,2023-09-29T15:10:26Z,Google,"Fui el martes a la guardia, por tos y dificultad para respirar, la chica que está en la entrada te hace una entrevista y te dice no eso no es emergencia, que tenía que pedir turno, la neumonologa que me ve no tiene turnos nunca, solo me mandaron a mi casa a tomarme un jarabe, aún tengo la tos y casi una semana sin dormir ......soluciones ?.",,2023
Durand,Sergio Ringa,,1.0,Hace 2 años,2024-01-09T16:47:12Z,Google,"Pésima atención , soy paciente oncológico hace más de tres meses que espero para una operación y me acerco a preguntar todos se lavan las manos , a nadie le importa la vida de los pacientes , la recepcionista una mal educada que siempre te trata de la peor manera , como si fuera tu culpa estar enfermo , la verdad deja mucho que desear este hospital público, una vergüenza.",,2024
Durand,Marta Prada,,1.0,Hace 2 años,2023-11-14T04:44:36Z,Google,"DESASTRE LA GUARDIA ATENDIA CIRUGIA Y TRAUMATOLOGÍA UNA MUJER SE DESMAYO EN EL BAÑO VOMITANDO una enfermera que justo estaba ahí llevando su hija la asistió xq la hija de la señora aviso que no podía respirar y no se movió nadie, la enfermera fue al baño la saco y saco a su hija que estaba en silla de ruedas la subió y la metió por la guardia todos gritando hasta los indigentes que estaban veinte personas golpeando xq la.mujer se desmayaba y nadie la asistía DIRECTOR QUE Vergüenza la enfermera ERA DE afuera ....",,2023
Durand,Juan Carlos Yantorno,,1.0,Hace 2 años,2023-07-03T16:59:53Z,Google,"Malísima atención me dieron turno después de 1mes para ecografía y cuando espere 3 horas me dijieron que ese
Día no hacían ecografía pedí cambiar y esperas1 mes un desastre",,2023
Durand,Marcela Hourquebie “Marcel Dance”,,5.0,Hace un año,2025-05-29T14:11:37Z,Google,OFTAMOLOGIA excelente los médicos. Tengo glaucoma y me han atendido muy bien!! Gracias!!! 🙏🏻,,2025
Durand,Isabel C.,,1.0,Hace 2 años,2023-10-11T17:46:19Z,Google,"Los medicos bien, pero en la recepcion de Urologia, hay una mujer, Silvia, que trata mal a la gente mayor, discapacitados, etc., no se entiende por que no la sacan y ponen una recepcionista con ganas de trabajar y respeto y educacion hacia los pacientes, que llegan con problemas de salud, hay gente mayor que les hizo subir la presion del disgusto... no hay derecho... SAQUENLA  POR FAVOR... TENGAN  DIGNIDAD  COMO  HOSPITAL  PUBLICO...",,2023
Durand,Erick Julian Silva Lopez,,5.0,Hace un año,2025-02-05T10:57:22Z,Google,"Este hospital ha avanzado mucho, excelente atención por parte de los profesionales 100% recomendado.",,2025
Durand,Yesenia Sanabria,,5.0,Hace 2 años,2023-10-21T13:20:40Z,Google,"La guardia de pediatría excelente, fui a las 3am con mi bebé de 1 año con fiebre, y nos atendieron super bien, no esperamos ni 15min.",,2023
Durand,Rodolfo Kirchheimer,,4.0,Hace 2 años,2024-05-15T17:33:47Z,Google,"Es cuidado,  limpio, prolijo, completo, etc. Pero es burocrático y los turnos suelen ser lejanos y deben solicitarse por teléfono al N° 147.",,2024
Durand,Marcela Arriola,,2.0,Hace 2 años,2023-08-24T17:16:13Z,Google,"El día de hoy tenía un turno programado hace tres semanas a las 11.15..... las 13.40 vinieron algunos residentes a tomar nota de cuantos eramos porque...aparentemente el doctor no venía ,siendo las 14.15....me voy sin ser atendida el séptimo piso quedó vacío y nadie dijo nada...además xq gastroenterología da turnos desde las 11 am...si comienzan a atender a las 13 hs?",,2023
Durand,Giuly Verón,,1.0,Hace 3 años,2023-06-15T13:00:44Z,Google,"Este hospital es una vergüenza, atienden mal, no saben cuándo sacar los puntos, no limpian, una señora con bichos estaba al lado de mí mamá, se despertó en plena operación, la trataron mal, una enfermera sin la más mínima instrucción d como colocar y retirar una vía intravenosa, le rompió la aguja dentro... Horrible muy inseguro, antihigiénico, mala atención, desastre en todos los ámbitos posibles.",,2023
Durand,U.R.L URL,,1.0,Hace 3 años,2023-05-06T19:48:15Z,Google,"Si te estas muriendo el ultimo lugar donde tenes que ir desde una mala praxis , hasta medicas que estan con el celular y te dicen q esperes en la parte de ufu y cuando llega la vaga ni siquiera me habia anotado
Desde medicos de traumatologia que van a comer todos juntos y le da igual si esta explotado de gente , y un libro de quejas que no existe",,2023
